,ACC_x,ACC_y,ACC_z,GYR_x,GYR_y,GYR_z,Q_0,Q_1,Q_2,Q_3,Pitch,Yaw,ACC_x,ACC_y,ACC_z,GYR_x,GYR_y,GYR_z,Q_0,Q_1,Q_2,Q_3,Pitch,Yaw,ACC_x,ACC_y,ACC_z,GYR_x,GYR_y,GYR_z,Q_0,Q_1,Q_2,Q_3,Pitch,Yaw
37360,0.983887,0.083496,0.240234,0.793457,0.671387,1.281738,-0.280426,0.556763,0.267822,0.734558,-75.520020,-152.979126,1.008789,-0.074707,-0.157227,-0.183105,-0.793457,0.000000,0.270752,-0.709778,-0.260803,-0.595703,-80.716553,17.160645,0.996094,0.117676,0.033203,0.366211,-1.403809,-0.122070,-0.683838,0.139893,0.675659,0.237122,-82.084351,-100.684204
37370,0.983887,0.083496,0.240234,0.793457,0.671387,1.281738,-0.280426,0.556763,0.267822,0.734558,-75.520020,-152.979126,1.008789,-0.074707,-0.157227,-0.183105,-0.793457,0.000000,0.270752,-0.709778,-0.260803,-0.595703,-80.716553,17.160645,0.996094,0.117676,0.033203,0.366211,-1.403809,-0.122070,-0.683838,0.139893,0.675659,0.237122,-82.084351,-100.684204
37380,0.983887,0.083496,0.240234,0.793457,0.671387,1.281738,-0.280426,0.556763,0.267822,0.734558,-75.520020,-152.979126,1.008789,-0.074707,-0.157227,-0.183105,-0.793457,0.000000,0.270752,-0.709778,-0.260803,-0.595703,-80.716553,17.160645,0.996094,0.117676,0.033203,0.366211,-1.403809,-0.122070,-0.683838,0.139893,0.675659,0.237122,-82.084351,-100.684204
37390,0.983887,0.083496,0.240234,0.793457,0.671387,1.281738,-0.280426,0.556763,0.267822,0.734558,-75.520020,-152.979126,1.008789,-0.074707,-0.157227,-0.183105,-0.793457,0.000000,0.270752,-0.709778,-0.260803,-0.595703,-80.716553,17.160645,0.996094,0.117676,0.033203,0.366211,-1.403809,-0.122070,-0.683838,0.139893,0.675659,0.237122,-82.084351,-100.684204
37400,0.982910,0.082031,0.239746,0.366211,0.854492,1.159668,-0.281219,0.556519,0.268036,0.734375,-75.509033,-152.742920,1.008301,-0.062988,-0.155762,0.488281,-0.366211,-0.122070,0.270050,-0.710114,-0.260193,-0.595856,-80.694580,17.160645,1.000000,0.120605,0.029297,0.061035,-1.098633,-0.244141,-0.684357,0.137543,0.676483,0.234619,-82.095337,-100.667725
37410,0.982910,0.082031,0.239746,0.366211,0.854492,1.159668,-0.281219,0.556519,0.268036,0.734375,-75.509033,-152.742920,1.008301,-0.062988,-0.155762,0.488281,-0.366211,-0.122070,0.270050,-0.710114,-0.260193,-0.595856,-80.694580,17.160645,1.000000,0.120605,0.029297,0.061035,-1.098633,-0.244141,-0.684357,0.137543,0.676483,0.234619,-82.095337,-100.667725
37420,0.982910,0.082031,0.239746,0.366211,0.854492,1.159668,-0.281219,0.556519,0.268036,0.734375,-75.509033,-152.742920,1.008301,-0.062988,-0.155762,0.488281,-0.366211,-0.122070,0.270050,-0.710114,-0.260193,-0.595856,-80.694580,17.160645,1.000000,0.120605,0.029297,0.061035,-1.098633,-0.244141,-0.684357,0.137543,0.676483,0.234619,-82.095337,-100.667725
37430,0.981934,0.080566,0.237793,0.000000,0.671387,1.037598,-0.282074,0.556244,0.268219,0.734192,-75.498047,-152.484741,1.004883,-0.067871,-0.163574,-0.061035,-0.793457,-0.305176,0.269257,-0.710510,-0.259613,-0.596008,-80.678101,17.204590,1.000488,0.121094,0.026855,0.305176,-0.854492,-0.427246,-0.684967,0.134705,0.677490,0.231598,-82.111816,-100.618286
37440,0.981934,0.080566,0.237793,0.000000,0.671387,1.037598,-0.282074,0.556244,0.268219,0.734192,-75.498047,-152.484741,1.004883,-0.067871,-0.163574,-0.061035,-0.793457,-0.305176,0.269257,-0.710510,-0.259613,-0.596008,-80.678101,17.204590,1.000488,0.121094,0.026855,0.305176,-0.854492,-0.427246,-0.684967,0.134705,0.677490,0.231598,-82.111816,-100.618286
37450,0.981934,0.080566,0.237793,0.000000,0.671387,1.037598,-0.282074,0.556244,0.268219,0.734192,-75.498047,-152.484741,1.004883,-0.067871,-0.163574,-0.061035,-0.793457,-0.305176,0.269257,-0.710510,-0.259613,-0.596008,-80.678101,17.204590,1.000488,0.121094,0.026855,0.305176,-0.854492,-0.427246,-0.684967,0.134705,0.677490,0.231598,-82.111816,-100.618286
37460,0.981934,0.080566,0.237793,0.000000,0.671387,1.037598,-0.282715,0.556061,0.268311,0.734039,-75.492554,-152.281494,1.003418,-0.073242,-0.159180,0.244141,-0.549316,-0.122070,0.268646,-0.710938,-0.259155,-0.595978,-80.645142,17.259521,0.999512,0.120605,0.024414,-0.122070,-0.671387,-0.305176,-0.685547,0.132324,0.678223,0.229095,-82.128296,-100.541382
37470,0.981934,0.080566,0.237793,0.000000,0.671387,1.037598,-0.282715,0.556061,0.268311,0.734039,-75.492554,-152.281494,1.003418,-0.073242,-0.159180,0.244141,-0.549316,-0.122070,0.268646,-0.710938,-0.259155,-0.595978,-80.645142,17.259521,0.999512,0.120605,0.024414,-0.122070,-0.671387,-0.305176,-0.685547,0.132324,0.678223,0.229095,-82.128296,-100.541382
37480,0.981934,0.080566,0.237793,0.000000,0.671387,1.037598,-0.282715,0.556061,0.268311,0.734039,-75.492554,-152.281494,1.003418,-0.073242,-0.159180,0.244141,-0.549316,-0.122070,0.268646,-0.710938,-0.259155,-0.595978,-80.645142,17.259521,0.999512,0.120605,0.024414,-0.122070,-0.671387,-0.305176,-0.685547,0.132324,0.678223,0.229095,-82.128296,-100.541382
37490,0.982422,0.080078,0.237305,-0.305176,0.305176,0.976562,-0.283264,0.555969,0.268402,0.733856,-75.492554,-152.067261,1.008789,-0.062988,-0.162109,0.427246,-0.732422,-0.305176,0.267975,-0.711304,-0.258667,-0.596069,-80.623169,17.314453,0.994629,0.131348,0.019043,-1.220703,-0.610352,-0.610352,-0.686157,0.129578,0.679016,0.226379,-82.128296,-100.409546
37500,0.982422,0.080078,0.237305,-0.305176,0.305176,0.976562,-0.283264,0.555969,0.268402,0.733856,-75.492554,-152.067261,1.008789,-0.062988,-0.162109,0.427246,-0.732422,-0.305176,0.267975,-0.711304,-0.258667,-0.596069,-80.623169,17.314453,0.994629,0.131348,0.019043,-1.220703,-0.610352,-0.610352,-0.686157,0.129578,0.679016,0.226379,-82.128296,-100.409546
37510,0.982422,0.080078,0.237305,-0.305176,0.305176,0.976562,-0.283264,0.555969,0.268402,0.733856,-75.492554,-152.067261,1.008789,-0.062988,-0.162109,0.427246,-0.732422,-0.305176,0.267975,-0.711304,-0.258667,-0.596069,-80.623169,17.314453,0.994629,0.131348,0.019043,-1.220703,-0.610352,-0.610352,-0.686157,0.129578,0.679016,0.226379,-82.128296,-100.409546
37520,0.981934,0.080078,0.236328,-0.610352,0.000000,0.854492,-0.283875,0.555908,0.268524,0.733643,-75.503540,-151.902466,1.006836,-0.063965,-0.161133,-1.220703,-1.098633,-0.732422,0.266907,-0.711792,-0.258087,-0.596222,-80.601196,17.473755,0.998535,0.113770,0.034668,-4.333496,-1.159668,-0.976562,-0.686554,0.127625,0.679657,0.224487,-82.117310,-100.376587
37530,0.981934,0.080078,0.236328,-0.610352,0.000000,0.854492,-0.283875,0.555908,0.268524,0.733643,-75.503540,-151.902466,1.006836,-0.063965,-0.161133,-1.220703,-1.098633,-0.732422,0.266907,-0.711792,-0.258087,-0.596222,-80.601196,17.473755,0.998535,0.113770,0.034668,-4.333496,-1.159668,-0.976562,-0.686554,0.127625,0.679657,0.224487,-82.117310,-100.376587
37540,0.981934,0.080078,0.236328,-0.610352,0.000000,0.854492,-0.283875,0.555908,0.268524,0.733643,-75.503540,-151.902466,1.006836,-0.063965,-0.161133,-1.220703,-1.098633,-0.732422,0.266907,-0.711792,-0.258087,-0.596222,-80.601196,17.473755,0.998535,0.113770,0.034668,-4.333496,-1.159668,-0.976562,-0.686554,0.127625,0.679657,0.224487,-82.117310,-100.376587
37550,0.981934,0.080078,0.236328,-0.610352,0.000000,0.854492,-0.283875,0.555908,0.268524,0.733643,-75.503540,-151.902466,1.006836,-0.063965,-0.161133,-1.220703,-1.098633,-0.732422,0.266907,-0.711792,-0.258087,-0.596222,-80.601196,17.473755,0.998535,0.113770,0.034668,-4.333496,-1.159668,-0.976562,-0.686554,0.127625,0.679657,0.224487,-82.117310,-100.376587
37560,0.982422,0.080078,0.233887,-0.671387,-0.305176,0.732422,-0.284332,0.555908,0.268646,0.733398,-75.520020,-151.754150,0.999023,-0.083008,-0.152344,-2.868652,-1.708984,-0.610352,0.265900,-0.712280,-0.257599,-0.596252,-80.562744,17.671509,0.994141,0.117676,0.033691,-2.014160,-0.305176,-0.854492,-0.686859,0.126343,0.679993,0.223267,-82.117310,-100.310669
37570,0.982422,0.080078,0.233887,-0.671387,-0.305176,0.732422,-0.284332,0.555908,0.268646,0.733398,-75.520020,-151.754150,0.999023,-0.083008,-0.152344,-2.868652,-1.708984,-0.610352,0.265900,-0.712280,-0.257599,-0.596252,-80.562744,17.671509,0.994141,0.117676,0.033691,-2.014160,-0.305176,-0.854492,-0.686859,0.126343,0.679993,0.223267,-82.117310,-100.310669
37580,0.982422,0.080078,0.233887,-0.671387,-0.305176,0.732422,-0.284332,0.555908,0.268646,0.733398,-75.520020,-151.754150,0.999023,-0.083008,-0.152344,-2.868652,-1.708984,-0.610352,0.265900,-0.712280,-0.257599,-0.596252,-80.562744,17.671509,0.994141,0.117676,0.033691,-2.014160,-0.305176,-0.854492,-0.686859,0.126343,0.679993,0.223267,-82.117310,-100.310669
37590,0.982422,0.079102,0.233398,-0.610352,-0.854492,0.549316,-0.284821,0.556000,0.268860,0.733063,-75.547485,-151.611328,1.010254,-0.083496,-0.151855,-1.647949,-1.281738,-0.671387,0.265564,-0.712585,-0.257629,-0.596039,-80.524292,17.863770,0.996582,0.117676,0.041992,-0.793457,-0.671387,-0.793457,-0.687134,0.125000,0.680328,0.222015,-82.111816,-100.233765
37600,0.982422,0.079102,0.233398,-0.610352,-0.854492,0.549316,-0.284821,0.556000,0.268860,0.733063,-75.547485,-151.611328,1.010254,-0.083496,-0.151855,-1.647949,-1.281738,-0.671387,0.265564,-0.712585,-0.257629,-0.596039,-80.524292,17.863770,0.996582,0.117676,0.041992,-0.793457,-0.671387,-0.793457,-0.687134,0.125000,0.680328,0.222015,-82.111816,-100.233765
37610,0.982422,0.079102,0.233398,-0.610352,-0.854492,0.549316,-0.284821,0.556000,0.268860,0.733063,-75.547485,-151.611328,1.010254,-0.083496,-0.151855,-1.647949,-1.281738,-0.671387,0.265564,-0.712585,-0.257629,-0.596039,-80.524292,17.863770,0.996582,0.117676,0.041992,-0.793457,-0.671387,-0.793457,-0.687134,0.125000,0.680328,0.222015,-82.111816,-100.233765
37620,0.982422,0.079102,0.233398,-0.610352,-0.854492,0.549316,-0.285187,0.556122,0.269073,0.732758,-75.580444,-151.523438,1.012695,-0.078125,-0.142578,0.366211,-1.281738,-0.671387,0.265442,-0.712708,-0.257904,-0.595825,-80.496826,18.083496,0.999512,0.116699,0.041504,1.403809,-0.854492,-0.427246,-0.687408,0.123688,0.680756,0.220642,-82.111816,-100.200806
37630,0.982422,0.079102,0.233398,-0.610352,-0.854492,0.549316,-0.285187,0.556122,0.269073,0.732758,-75.580444,-151.523438,1.012695,-0.078125,-0.142578,0.366211,-1.281738,-0.671387,0.265442,-0.712708,-0.257904,-0.595825,-80.496826,18.083496,0.999512,0.116699,0.041504,1.403809,-0.854492,-0.427246,-0.687408,0.123688,0.680756,0.220642,-82.111816,-100.200806
37640,0.982422,0.079102,0.233398,-0.610352,-0.854492,0.549316,-0.285187,0.556122,0.269073,0.732758,-75.580444,-151.523438,1.012695,-0.078125,-0.142578,0.366211,-1.281738,-0.671387,0.265442,-0.712708,-0.257904,-0.595825,-80.496826,18.083496,0.999512,0.116699,0.041504,1.403809,-0.854492,-0.427246,-0.687408,0.123688,0.680756,0.220642,-82.111816,-100.200806
37650,0.983887,0.078125,0.230957,-0.305176,-1.342773,0.366211,-0.285583,0.556366,0.269440,0.732300,-75.635376,-151.457520,1.007812,-0.083008,-0.150391,2.807617,-0.610352,-0.244141,0.265839,-0.712646,-0.258423,-0.595520,-80.480347,18.209839,0.997070,0.119141,0.031738,1.586914,-1.037598,-0.427246,-0.687805,0.121552,0.681458,0.218384,-82.128296,-100.189819
37660,0.983887,0.078125,0.230957,-0.305176,-1.342773,0.366211,-0.285583,0.556366,0.269440,0.732300,-75.635376,-151.457520,1.007812,-0.083008,-0.150391,2.807617,-0.610352,-0.244141,0.265839,-0.712646,-0.258423,-0.595520,-80.480347,18.209839,0.997070,0.119141,0.031738,1.586914,-1.037598,-0.427246,-0.687805,0.121552,0.681458,0.218384,-82.128296,-100.189819
37670,0.983887,0.078125,0.230957,-0.305176,-1.342773,0.366211,-0.285583,0.556366,0.269440,0.732300,-75.635376,-151.457520,1.007812,-0.083008,-0.150391,2.807617,-0.610352,-0.244141,0.265839,-0.712646,-0.258423,-0.595520,-80.480347,18.209839,0.997070,0.119141,0.031738,1.586914,-1.037598,-0.427246,-0.687805,0.121552,0.681458,0.218384,-82.128296,-100.189819
37680,0.985352,0.076172,0.231445,0.183105,-1.770020,0.183105,-0.285889,0.556580,0.269836,0.731842,-75.690308,-151.435547,1.008789,-0.071289,-0.159180,3.051758,-1.159668,-0.244141,0.266296,-0.712646,-0.258942,-0.595093,-80.447388,18.286743,0.993652,0.125000,0.026855,2.563477,-1.159668,-0.061035,-0.688202,0.119385,0.682220,0.215973,-82.150269,-100.200806
37690,0.985352,0.076172,0.231445,0.183105,-1.770020,0.183105,-0.285889,0.556580,0.269836,0.731842,-75.690308,-151.435547,1.008789,-0.071289,-0.159180,3.051758,-1.159668,-0.244141,0.266296,-0.712646,-0.258942,-0.595093,-80.447388,18.286743,0.993652,0.125000,0.026855,2.563477,-1.159668,-0.061035,-0.688202,0.119385,0.682220,0.215973,-82.150269,-100.200806
37700,0.985352,0.076172,0.231445,0.183105,-1.770020,0.183105,-0.285889,0.556580,0.269836,0.731842,-75.690308,-151.435547,1.008789,-0.071289,-0.159180,3.051758,-1.159668,-0.244141,0.266296,-0.712646,-0.258942,-0.595093,-80.447388,18.286743,0.993652,0.125000,0.026855,2.563477,-1.159668,-0.061035,-0.688202,0.119385,0.682220,0.215973,-82.150269,-100.200806
37710,0.985352,0.076172,0.231445,0.183105,-1.770020,0.183105,-0.285889,0.556580,0.269836,0.731842,-75.690308,-151.435547,1.008789,-0.071289,-0.159180,3.051758,-1.159668,-0.244141,0.266296,-0.712646,-0.258942,-0.595093,-80.447388,18.286743,0.993652,0.125000,0.026855,2.563477,-1.159668,-0.061035,-0.688202,0.119385,0.682220,0.215973,-82.150269,-100.200806
37720,0.985840,0.074707,0.231445,0.793457,-1.953125,0.122070,-0.286163,0.556854,0.270294,0.731384,-75.761719,-151.430054,1.000488,-0.054688,-0.161621,3.417969,-0.488281,-0.427246,0.266083,-0.712769,-0.258881,-0.595032,-80.430908,18.363647,0.997559,0.123535,0.022461,1.647949,-1.281738,-0.183105,-0.688690,0.116608,0.683136,0.213013,-82.166748,-100.239258
37730,0.985840,0.074707,0.231445,0.793457,-1.953125,0.122070,-0.286163,0.556854,0.270294,0.731384,-75.761719,-151.430054,1.000488,-0.054688,-0.161621,3.417969,-0.488281,-0.427246,0.266083,-0.712769,-0.258881,-0.595032,-80.430908,18.363647,0.997559,0.123535,0.022461,1.647949,-1.281738,-0.183105,-0.688690,0.116608,0.683136,0.213013,-82.166748,-100.239258
37740,0.985840,0.074707,0.231445,0.793457,-1.953125,0.122070,-0.286163,0.556854,0.270294,0.731384,-75.761719,-151.430054,1.000488,-0.054688,-0.161621,3.417969,-0.488281,-0.427246,0.266083,-0.712769,-0.258881,-0.595032,-80.430908,18.363647,0.997559,0.123535,0.022461,1.647949,-1.281738,-0.183105,-0.688690,0.116608,0.683136,0.213013,-82.166748,-100.239258
37750,0.985840,0.074707,0.231445,0.793457,-1.953125,0.122070,-0.286530,0.557129,0.270874,0.730804,-75.822144,-151.441040,1.003906,-0.064941,-0.165527,1.037598,-1.464844,-0.122070,0.265564,-0.713104,-0.258636,-0.594971,-80.403442,18.457031,0.994141,0.118164,0.026367,0.854492,-1.281738,-0.183105,-0.688965,0.114655,0.683868,0.210846,-82.183228,-100.277710
37760,0.985840,0.074707,0.231445,0.793457,-1.953125,0.122070,-0.286530,0.557129,0.270874,0.730804,-75.822144,-151.441040,1.003906,-0.064941,-0.165527,1.037598,-1.464844,-0.122070,0.265564,-0.713104,-0.258636,-0.594971,-80.403442,18.457031,0.994141,0.118164,0.026367,0.854492,-1.281738,-0.183105,-0.688965,0.114655,0.683868,0.210846,-82.183228,-100.277710
37770,0.985840,0.074707,0.231445,0.793457,-1.953125,0.122070,-0.286530,0.557129,0.270874,0.730804,-75.822144,-151.441040,1.003906,-0.064941,-0.165527,1.037598,-1.464844,-0.122070,0.265564,-0.713104,-0.258636,-0.594971,-80.403442,18.457031,0.994141,0.118164,0.026367,0.854492,-1.281738,-0.183105,-0.688965,0.114655,0.683868,0.210846,-82.183228,-100.277710
37780,0.986328,0.075195,0.231934,1.403809,-1.770020,0.122070,-0.286926,0.557312,0.271484,0.730286,-75.877075,-151.446533,1.009766,-0.067383,-0.166504,1.281738,-0.366211,-0.305176,0.265137,-0.713409,-0.258392,-0.594910,-80.370483,18.539429,0.996094,0.135254,0.019043,0.488281,-1.281738,-0.244141,-0.689331,0.112183,0.684570,0.208618,-82.194214,-100.338135
37790,0.986328,0.075195,0.231934,1.403809,-1.770020,0.122070,-0.286926,0.557312,0.271484,0.730286,-75.877075,-151.446533,1.009766,-0.067383,-0.166504,1.281738,-0.366211,-0.305176,0.265137,-0.713409,-0.258392,-0.594910,-80.370483,18.539429,0.996094,0.135254,0.019043,0.488281,-1.281738,-0.244141,-0.689331,0.112183,0.684570,0.208618,-82.194214,-100.338135
37800,0.986328,0.075195,0.231934,1.403809,-1.770020,0.122070,-0.286926,0.557312,0.271484,0.730286,-75.877075,-151.446533,1.009766,-0.067383,-0.166504,1.281738,-0.366211,-0.305176,0.265137,-0.713409,-0.258392,-0.594910,-80.370483,18.539429,0.996094,0.135254,0.019043,0.488281,-1.281738,-0.244141,-0.689331,0.112183,0.684570,0.208618,-82.194214,-100.338135
37810,0.985840,0.077148,0.231445,1.953125,-1.586914,0.244141,-0.287537,0.557404,0.272278,0.729675,-75.942993,-151.435547,1.006348,-0.062012,-0.163086,1.098633,-0.610352,-0.244141,0.264801,-0.713562,-0.258179,-0.594971,-80.364990,18.583374,1.000488,0.117676,0.021973,0.854492,-0.915527,-0.244141,-0.689636,0.110321,0.685333,0.206177,-82.216187,-100.404053
37820,0.985840,0.077148,0.231445,1.953125,-1.586914,0.244141,-0.287537,0.557404,0.272278,0.729675,-75.942993,-151.435547,1.006348,-0.062012,-0.163086,1.098633,-0.610352,-0.244141,0.264801,-0.713562,-0.258179,-0.594971,-80.364990,18.583374,1.000488,0.117676,0.021973,0.854492,-0.915527,-0.244141,-0.689636,0.110321,0.685333,0.206177,-82.216187,-100.404053
37830,0.985840,0.077148,0.231445,1.953125,-1.586914,0.244141,-0.287537,0.557404,0.272278,0.729675,-75.942993,-151.435547,1.006348,-0.062012,-0.163086,1.098633,-0.610352,-0.244141,0.264801,-0.713562,-0.258179,-0.594971,-80.364990,18.583374,1.000488,0.117676,0.021973,0.854492,-0.915527,-0.244141,-0.689636,0.110321,0.685333,0.206177,-82.216187,-100.404053
37840,0.984863,0.080566,0.231445,2.319336,-1.464844,0.427246,-0.288147,0.557434,0.273041,0.729126,-75.986938,-151.408081,1.007324,-0.068359,-0.169922,0.732422,-0.671387,-0.244141,0.264343,-0.713898,-0.257935,-0.594910,-80.337524,18.660278,0.999512,0.130859,0.019043,0.000000,-0.244141,-0.366211,-0.690063,0.108124,0.685913,0.203979,-82.216187,-100.321655
37850,0.984863,0.080566,0.231445,2.319336,-1.464844,0.427246,-0.288147,0.557434,0.273041,0.729126,-75.986938,-151.408081,1.007324,-0.068359,-0.169922,0.732422,-0.671387,-0.244141,0.264343,-0.713898,-0.257935,-0.594910,-80.337524,18.660278,0.999512,0.130859,0.019043,0.000000,-0.244141,-0.366211,-0.690063,0.108124,0.685913,0.203979,-82.216187,-100.321655
37860,0.984863,0.080566,0.231445,2.319336,-1.464844,0.427246,-0.288147,0.557434,0.273041,0.729126,-75.986938,-151.408081,1.007324,-0.068359,-0.169922,0.732422,-0.671387,-0.244141,0.264343,-0.713898,-0.257935,-0.594910,-80.337524,18.660278,0.999512,0.130859,0.019043,0.000000,-0.244141,-0.366211,-0.690063,0.108124,0.685913,0.203979,-82.216187,-100.321655
37870,0.984863,0.080566,0.231445,2.319336,-1.464844,0.427246,-0.288147,0.557434,0.273041,0.729126,-75.986938,-151.408081,1.007324,-0.068359,-0.169922,0.732422,-0.671387,-0.244141,0.264343,-0.713898,-0.257935,-0.594910,-80.337524,18.660278,0.999512,0.130859,0.019043,0.000000,-0.244141,-0.366211,-0.690063,0.108124,0.685913,0.203979,-82.216187,-100.321655
37880,0.983887,0.083496,0.229492,2.441406,-1.403809,0.549316,-0.288849,0.557404,0.273865,0.728546,-76.041870,-151.353149,1.003418,-0.058105,-0.166016,0.488281,-1.098633,-0.183105,0.263733,-0.714233,-0.257538,-0.594910,-80.310059,18.720703,0.996094,0.120605,0.020508,-0.366211,-0.427246,-0.366211,-0.690521,0.105957,0.686462,0.201752,-82.221680,-100.195312
37890,0.983887,0.083496,0.229492,2.441406,-1.403809,0.549316,-0.288849,0.557404,0.273865,0.728546,-76.041870,-151.353149,1.003418,-0.058105,-0.166016,0.488281,-1.098633,-0.183105,0.263733,-0.714233,-0.257538,-0.594910,-80.310059,18.720703,0.996094,0.120605,0.020508,-0.366211,-0.427246,-0.366211,-0.690521,0.105957,0.686462,0.201752,-82.221680,-100.195312
37900,0.983887,0.083496,0.229492,2.441406,-1.403809,0.549316,-0.288849,0.557404,0.273865,0.728546,-76.041870,-151.353149,1.003418,-0.058105,-0.166016,0.488281,-1.098633,-0.183105,0.263733,-0.714233,-0.257538,-0.594910,-80.310059,18.720703,0.996094,0.120605,0.020508,-0.366211,-0.427246,-0.366211,-0.690521,0.105957,0.686462,0.201752,-82.221680,-100.195312
37910,0.983887,0.083496,0.229492,2.441406,-1.403809,0.549316,-0.289764,0.557343,0.274902,0.727875,-76.085815,-151.298218,1.004395,-0.060059,-0.161133,0.000000,-0.427246,-0.366211,0.262848,-0.714661,-0.256897,-0.595062,-80.288086,18.775635,1.000488,0.124512,0.028320,-1.342773,-0.671387,-0.244141,-0.690796,0.104431,0.686829,0.200256,-82.216187,-100.118408
37920,0.983887,0.083496,0.229492,2.441406,-1.403809,0.549316,-0.289764,0.557343,0.274902,0.727875,-76.085815,-151.298218,1.004395,-0.060059,-0.161133,0.000000,-0.427246,-0.366211,0.262848,-0.714661,-0.256897,-0.595062,-80.288086,18.775635,1.000488,0.124512,0.028320,-1.342773,-0.671387,-0.244141,-0.690796,0.104431,0.686829,0.200256,-82.216187,-100.118408
37930,0.983887,0.083496,0.229492,2.441406,-1.403809,0.549316,-0.289764,0.557343,0.274902,0.727875,-76.085815,-151.298218,1.004395,-0.060059,-0.161133,0.000000,-0.427246,-0.366211,0.262848,-0.714661,-0.256897,-0.595062,-80.288086,18.775635,1.000488,0.124512,0.028320,-1.342773,-0.671387,-0.244141,-0.690796,0.104431,0.686829,0.200256,-82.216187,-100.118408
