,ACC_x,ACC_y,ACC_z,GYR_x,GYR_y,GYR_z,Q_0,Q_1,Q_2,Q_3,Pitch,Yaw,ACC_x,ACC_y,ACC_z,GYR_x,GYR_y,GYR_z,Q_0,Q_1,Q_2,Q_3,Pitch,Yaw,ACC_x,ACC_y,ACC_z,GYR_x,GYR_y,GYR_z,Q_0,Q_1,Q_2,Q_3,Pitch,Yaw
5190,0.963379,0.064453,0.165039,-1.525879,-6.469727,1.586914,-0.159637,-0.630890,0.092529,-0.753601,-78.645630,140.998535,1.026367,-0.093262,-0.231445,5.004883,11.901855,0.000000,0.079651,-0.757629,-0.041931,-0.646423,-80.425415,-13.645020,0.991211,0.125000,0.012695,9.155273,3.540039,-0.183105,-0.210663,0.633087,0.291290,0.685516,-82.199707,143.739624
5200,0.963379,0.064453,0.165039,-1.525879,-6.469727,1.586914,-0.158936,-0.632599,0.093140,-0.752228,-78.859863,140.910645,1.044434,-0.052246,-0.208008,5.981445,17.211914,-1.098633,0.080139,-0.754822,-0.041992,-0.649628,-80.842896,-14.760132,0.990723,0.130371,0.006836,6.347656,4.028320,-0.793457,-0.213501,0.631378,0.293884,0.685089,-82.161255,144.684448
5210,0.963379,0.064453,0.165039,-1.525879,-6.469727,1.586914,-0.158936,-0.632599,0.093140,-0.752228,-78.859863,140.910645,1.044434,-0.052246,-0.208008,5.981445,17.211914,-1.098633,0.080139,-0.754822,-0.041992,-0.649628,-80.842896,-14.760132,0.990723,0.130371,0.006836,6.347656,4.028320,-0.793457,-0.213501,0.631378,0.293884,0.685089,-82.161255,144.684448
5220,0.963379,0.064453,0.165039,-1.525879,-6.469727,1.586914,-0.158936,-0.632599,0.093140,-0.752228,-78.859863,140.910645,1.044434,-0.052246,-0.208008,5.981445,17.211914,-1.098633,0.080139,-0.754822,-0.041992,-0.649628,-80.842896,-14.760132,0.990723,0.130371,0.006836,6.347656,4.028320,-0.793457,-0.213501,0.631378,0.293884,0.685089,-82.161255,144.684448
5230,0.963379,0.064453,0.165039,-1.525879,-6.469727,1.586914,-0.158936,-0.632599,0.093140,-0.752228,-78.859863,140.910645,1.044434,-0.052246,-0.208008,5.981445,17.211914,-1.098633,0.080139,-0.754822,-0.041992,-0.649628,-80.842896,-14.760132,0.990723,0.130371,0.006836,6.347656,4.028320,-0.793457,-0.213501,0.631378,0.293884,0.685089,-82.161255,144.684448
5240,0.956055,0.069824,0.145508,-1.342773,-10.375977,1.892090,-0.157837,-0.634827,0.093475,-0.750519,-79.200439,140.668945,1.017578,-0.059082,-0.227051,0.671387,23.010254,-0.427246,0.079529,-0.751526,-0.040924,-0.653595,-81.364746,-16.270752,0.988281,0.095215,0.098633,12.451172,4.882812,1.281738,-0.213959,0.630615,0.293732,0.685699,-82.139282,145.535889
5250,0.956055,0.069824,0.145508,-1.342773,-10.375977,1.892090,-0.157837,-0.634827,0.093475,-0.750519,-79.200439,140.668945,1.017578,-0.059082,-0.227051,0.671387,23.010254,-0.427246,0.079529,-0.751526,-0.040924,-0.653595,-81.364746,-16.270752,0.988281,0.095215,0.098633,12.451172,4.882812,1.281738,-0.213959,0.630615,0.293732,0.685699,-82.139282,145.535889
5260,0.956055,0.069824,0.145508,-1.342773,-10.375977,1.892090,-0.157837,-0.634827,0.093475,-0.750519,-79.200439,140.668945,1.017578,-0.059082,-0.227051,0.671387,23.010254,-0.427246,0.079529,-0.751526,-0.040924,-0.653595,-81.364746,-16.270752,0.988281,0.095215,0.098633,12.451172,4.882812,1.281738,-0.213959,0.630615,0.293732,0.685699,-82.139282,145.535889
5270,0.942871,0.075195,0.118164,-1.525879,-16.174316,2.075195,-0.155823,-0.638763,0.093536,-0.747620,-79.738770,140.125122,1.104004,-0.109863,-0.231445,-6.347656,32.470703,3.051758,0.079071,-0.746490,-0.038361,-0.659546,-82.073364,-19.572144,0.991211,0.120117,0.094727,20.507812,7.446289,2.258301,-0.215088,0.629150,0.292816,0.687103,-82.139282,147.562866
5280,0.942871,0.075195,0.118164,-1.525879,-16.174316,2.075195,-0.155823,-0.638763,0.093536,-0.747620,-79.738770,140.125122,1.104004,-0.109863,-0.231445,-6.347656,32.470703,3.051758,0.079071,-0.746490,-0.038361,-0.659546,-82.073364,-19.572144,0.991211,0.120117,0.094727,20.507812,7.446289,2.258301,-0.215088,0.629150,0.292816,0.687103,-82.139282,147.562866
5290,0.942871,0.075195,0.118164,-1.525879,-16.174316,2.075195,-0.155823,-0.638763,0.093536,-0.747620,-79.738770,140.125122,1.104004,-0.109863,-0.231445,-6.347656,32.470703,3.051758,0.079071,-0.746490,-0.038361,-0.659546,-82.073364,-19.572144,0.991211,0.120117,0.094727,20.507812,7.446289,2.258301,-0.215088,0.629150,0.292816,0.687103,-82.139282,147.562866
5300,0.925293,0.077637,0.084961,-2.136230,-24.719238,1.953125,-0.153442,-0.643524,0.093384,-0.744019,-80.375977,139.246216,1.159668,-0.034668,-0.113770,2.441406,56.335449,4.882812,0.078644,-0.737946,-0.035156,-0.669312,-83.182983,-26.048584,0.946289,0.265625,0.112305,6.164551,-2.014160,4.333496,-0.216034,0.628418,0.293701,0.687103,-82.100830,148.315430
5310,0.925293,0.077637,0.084961,-2.136230,-24.719238,1.953125,-0.153442,-0.643524,0.093384,-0.744019,-80.375977,139.246216,1.159668,-0.034668,-0.113770,2.441406,56.335449,4.882812,0.078644,-0.737946,-0.035156,-0.669312,-83.182983,-26.048584,0.946289,0.265625,0.112305,6.164551,-2.014160,4.333496,-0.216034,0.628418,0.293701,0.687103,-82.100830,148.315430
5320,0.925293,0.077637,0.084961,-2.136230,-24.719238,1.953125,-0.153442,-0.643524,0.093384,-0.744019,-80.375977,139.246216,1.159668,-0.034668,-0.113770,2.441406,56.335449,4.882812,0.078644,-0.737946,-0.035156,-0.669312,-83.182983,-26.048584,0.946289,0.265625,0.112305,6.164551,-2.014160,4.333496,-0.216034,0.628418,0.293701,0.687103,-82.100830,148.315430
5330,0.893066,0.076172,0.036621,-3.601074,-36.560059,1.281738,-0.149780,-0.651093,0.092682,-0.738251,-81.364746,137.312622,1.142090,-0.034668,0.066406,6.896973,84.411621,9.277344,0.085876,-0.723907,-0.037506,-0.683441,-84.660645,-41.066895,0.949219,0.216309,0.014160,-12.268066,-11.718750,7.385254,-0.215576,0.630127,0.293335,0.685822,-82.205200,147.112427
5340,0.893066,0.076172,0.036621,-3.601074,-36.560059,1.281738,-0.149780,-0.651093,0.092682,-0.738251,-81.364746,137.312622,1.142090,-0.034668,0.066406,6.896973,84.411621,9.277344,0.085876,-0.723907,-0.037506,-0.683441,-84.660645,-41.066895,0.949219,0.216309,0.014160,-12.268066,-11.718750,7.385254,-0.215576,0.630127,0.293335,0.685822,-82.205200,147.112427
5350,0.893066,0.076172,0.036621,-3.601074,-36.560059,1.281738,-0.149780,-0.651093,0.092682,-0.738251,-81.364746,137.312622,1.142090,-0.034668,0.066406,6.896973,84.411621,9.277344,0.085876,-0.723907,-0.037506,-0.683441,-84.660645,-41.066895,0.949219,0.216309,0.014160,-12.268066,-11.718750,7.385254,-0.215576,0.630127,0.293335,0.685822,-82.205200,147.112427
5360,0.893066,0.076172,0.036621,-3.601074,-36.560059,1.281738,-0.149780,-0.651093,0.092682,-0.738251,-81.364746,137.312622,1.142090,-0.034668,0.066406,6.896973,84.411621,9.277344,0.085876,-0.723907,-0.037506,-0.683441,-84.660645,-41.066895,0.949219,0.216309,0.014160,-12.268066,-11.718750,7.385254,-0.215576,0.630127,0.293335,0.685822,-82.205200,147.112427
5370,0.841797,0.071777,-0.024902,-5.859375,-51.940918,0.000000,-0.145813,-0.659485,0.091553,-0.731689,-82.430420,134.280396,0.918945,0.128418,-0.133301,0.183105,97.473145,-0.488281,0.079407,-0.705475,-0.026764,-0.703735,-85.709839,-77.744751,1.028809,0.130859,0.006836,-10.437012,-13.427734,11.291504,-0.213837,0.634613,0.289795,0.683746,-82.589722,144.201050
5380,0.841797,0.071777,-0.024902,-5.859375,-51.940918,0.000000,-0.145813,-0.659485,0.091553,-0.731689,-82.430420,134.280396,0.918945,0.128418,-0.133301,0.183105,97.473145,-0.488281,0.079407,-0.705475,-0.026764,-0.703735,-85.709839,-77.744751,1.028809,0.130859,0.006836,-10.437012,-13.427734,11.291504,-0.213837,0.634613,0.289795,0.683746,-82.589722,144.201050
5390,0.841797,0.071777,-0.024902,-5.859375,-51.940918,0.000000,-0.145813,-0.659485,0.091553,-0.731689,-82.430420,134.280396,0.918945,0.128418,-0.133301,0.183105,97.473145,-0.488281,0.079407,-0.705475,-0.026764,-0.703735,-85.709839,-77.744751,1.028809,0.130859,0.006836,-10.437012,-13.427734,11.291504,-0.213837,0.634613,0.289795,0.683746,-82.589722,144.201050
5400,0.841797,0.071777,-0.024902,-5.859375,-51.940918,0.000000,-0.139160,-0.672455,0.088348,-0.721527,-84.056396,126.260376,0.888672,0.031250,-0.061035,3.112793,94.482422,-6.652832,0.071381,-0.689697,-0.019073,-0.720276,-85.286865,-111.703491,0.982422,0.219238,0.049805,-10.986328,-19.165039,12.634277,-0.214050,0.638947,0.288239,0.680298,-83.051147,140.800781
5410,0.841797,0.071777,-0.024902,-5.859375,-51.940918,0.000000,-0.139160,-0.672455,0.088348,-0.721527,-84.056396,126.260376,0.888672,0.031250,-0.061035,3.112793,94.482422,-6.652832,0.071381,-0.689697,-0.019073,-0.720276,-85.286865,-111.703491,0.982422,0.219238,0.049805,-10.986328,-19.165039,12.634277,-0.214050,0.638947,0.288239,0.680298,-83.051147,140.800781
5420,0.841797,0.071777,-0.024902,-5.859375,-51.940918,0.000000,-0.139160,-0.672455,0.088348,-0.721527,-84.056396,126.260376,0.888672,0.031250,-0.061035,3.112793,94.482422,-6.652832,0.071381,-0.689697,-0.019073,-0.720276,-85.286865,-111.703491,0.982422,0.219238,0.049805,-10.986328,-19.165039,12.634277,-0.214050,0.638947,0.288239,0.680298,-83.051147,140.800781
5430,0.764648,0.061523,-0.093750,-8.850098,-71.044922,-2.075195,-0.132111,-0.687408,0.083801,-0.709198,-85.506592,109.517212,0.772461,-0.130859,0.188965,20.751953,89.721680,-4.882812,0.080688,-0.668640,-0.027100,-0.738678,-83.215942,-136.494141,0.949219,0.051270,0.082520,1.220703,-20.019531,16.906738,-0.209473,0.645477,0.281372,0.678436,-83.490601,135.653687
5440,0.764648,0.061523,-0.093750,-8.850098,-71.044922,-2.075195,-0.132111,-0.687408,0.083801,-0.709198,-85.506592,109.517212,0.772461,-0.130859,0.188965,20.751953,89.721680,-4.882812,0.080688,-0.668640,-0.027100,-0.738678,-83.215942,-136.494141,0.949219,0.051270,0.082520,1.220703,-20.019531,16.906738,-0.209473,0.645477,0.281372,0.678436,-83.490601,135.653687
5450,0.764648,0.061523,-0.093750,-8.850098,-71.044922,-2.075195,-0.132111,-0.687408,0.083801,-0.709198,-85.506592,109.517212,0.772461,-0.130859,0.188965,20.751953,89.721680,-4.882812,0.080688,-0.668640,-0.027100,-0.738678,-83.215942,-136.494141,0.949219,0.051270,0.082520,1.220703,-20.019531,16.906738,-0.209473,0.645477,0.281372,0.678436,-83.490601,135.653687
5460,0.664062,0.045898,-0.149414,-11.901855,-93.872070,-4.882812,-0.125549,-0.704956,0.079132,-0.693512,-86.121826,67.840576,0.968750,-0.376465,0.238770,52.734375,102.539062,-14.831543,0.098022,-0.648712,-0.042389,-0.753479,-80.820923,-145.151367,0.885742,0.041016,0.092285,57.556152,-22.705078,23.681641,-0.210541,0.650452,0.276947,0.675140,-84.133301,131.638184
5470,0.664062,0.045898,-0.149414,-11.901855,-93.872070,-4.882812,-0.125549,-0.704956,0.079132,-0.693512,-86.121826,67.840576,0.968750,-0.376465,0.238770,52.734375,102.539062,-14.831543,0.098022,-0.648712,-0.042389,-0.753479,-80.820923,-145.151367,0.885742,0.041016,0.092285,57.556152,-22.705078,23.681641,-0.210541,0.650452,0.276947,0.675140,-84.133301,131.638184
5480,0.664062,0.045898,-0.149414,-11.901855,-93.872070,-4.882812,-0.125549,-0.704956,0.079132,-0.693512,-86.121826,67.840576,0.968750,-0.376465,0.238770,52.734375,102.539062,-14.831543,0.098022,-0.648712,-0.042389,-0.753479,-80.820923,-145.151367,0.885742,0.041016,0.092285,57.556152,-22.705078,23.681641,-0.210541,0.650452,0.276947,0.675140,-84.133301,131.638184
5490,0.568359,0.026855,-0.193359,-13.732910,-119.689941,-7.812500,-0.118286,-0.728912,0.073212,-0.670288,-84.479370,33.717041,0.827148,-0.220215,0.361816,123.718262,124.511719,-22.827148,0.126099,-0.617462,-0.070770,-0.773163,-77.211914,-151.710205,0.904297,0.334961,0.382324,37.475586,-47.302246,30.456543,-0.217621,0.656769,0.281219,0.664948,-84.743042,120.432129
5500,0.568359,0.026855,-0.193359,-13.732910,-119.689941,-7.812500,-0.118286,-0.728912,0.073212,-0.670288,-84.479370,33.717041,0.827148,-0.220215,0.361816,123.718262,124.511719,-22.827148,0.126099,-0.617462,-0.070770,-0.773163,-77.211914,-151.710205,0.904297,0.334961,0.382324,37.475586,-47.302246,30.456543,-0.217621,0.656769,0.281219,0.664948,-84.743042,120.432129
5510,0.568359,0.026855,-0.193359,-13.732910,-119.689941,-7.812500,-0.118286,-0.728912,0.073212,-0.670288,-84.479370,33.717041,0.827148,-0.220215,0.361816,123.718262,124.511719,-22.827148,0.126099,-0.617462,-0.070770,-0.773163,-77.211914,-151.710205,0.904297,0.334961,0.382324,37.475586,-47.302246,30.456543,-0.217621,0.656769,0.281219,0.664948,-84.743042,120.432129
5520,0.568359,0.026855,-0.193359,-13.732910,-119.689941,-7.812500,-0.118286,-0.728912,0.073212,-0.670288,-84.479370,33.717041,0.827148,-0.220215,0.361816,123.718262,124.511719,-22.827148,0.126099,-0.617462,-0.070770,-0.773163,-77.211914,-151.710205,0.904297,0.334961,0.382324,37.475586,-47.302246,30.456543,-0.217621,0.656769,0.281219,0.664948,-84.743042,120.432129
5530,0.568359,0.026855,-0.193359,-13.732910,-119.689941,-7.812500,-0.112488,-0.751282,0.067719,-0.646759,-81.337280,17.380371,0.858887,0.096191,0.805664,129.516602,143.615723,-31.921387,0.157776,-0.579437,-0.104401,-0.792725,-72.921753,-154.863281,0.839844,-0.004883,0.203613,-3.173828,-71.716309,36.376953,-0.213776,0.670105,0.273651,0.656006,-85.034180,101.162109
5540,0.568359,0.026855,-0.193359,-13.732910,-119.689941,-7.812500,-0.112488,-0.751282,0.067719,-0.646759,-81.337280,17.380371,0.858887,0.096191,0.805664,129.516602,143.615723,-31.921387,0.157776,-0.579437,-0.104401,-0.792725,-72.921753,-154.863281,0.839844,-0.004883,0.203613,-3.173828,-71.716309,36.376953,-0.213776,0.670105,0.273651,0.656006,-85.034180,101.162109
5550,0.568359,0.026855,-0.193359,-13.732910,-119.689941,-7.812500,-0.112488,-0.751282,0.067719,-0.646759,-81.337280,17.380371,0.858887,0.096191,0.805664,129.516602,143.615723,-31.921387,0.157776,-0.579437,-0.104401,-0.792725,-72.921753,-154.863281,0.839844,-0.004883,0.203613,-3.173828,-71.716309,36.376953,-0.213776,0.670105,0.273651,0.656006,-85.034180,101.162109
5560,0.482422,0.019531,-0.229492,-12.817383,-145.751953,-10.009766,-0.106110,-0.781525,0.060486,-0.611786,-76.448364,8.920898,0.430176,0.591797,0.728027,54.016113,177.978516,-51.635742,0.179779,-0.532990,-0.126495,-0.817047,-67.445068,-156.395874,0.785645,0.212402,0.332031,4.760742,-106.506348,35.461426,-0.207886,0.690765,0.268707,0.638245,-83.831177,72.218628
5570,0.482422,0.019531,-0.229492,-12.817383,-145.751953,-10.009766,-0.106110,-0.781525,0.060486,-0.611786,-76.448364,8.920898,0.430176,0.591797,0.728027,54.016113,177.978516,-51.635742,0.179779,-0.532990,-0.126495,-0.817047,-67.445068,-156.395874,0.785645,0.212402,0.332031,4.760742,-106.506348,35.461426,-0.207886,0.690765,0.268707,0.638245,-83.831177,72.218628
5580,0.482422,0.019531,-0.229492,-12.817383,-145.751953,-10.009766,-0.106110,-0.781525,0.060486,-0.611786,-76.448364,8.920898,0.430176,0.591797,0.728027,54.016113,177.978516,-51.635742,0.179779,-0.532990,-0.126495,-0.817047,-67.445068,-156.395874,0.785645,0.212402,0.332031,4.760742,-106.506348,35.461426,-0.207886,0.690765,0.268707,0.638245,-83.831177,72.218628
5590,0.448242,0.017578,-0.286621,-8.117676,-167.419434,-10.681152,-0.100464,-0.808929,0.053345,-0.576782,-71.564941,5.509644,0.473145,0.491211,0.675781,-70.861816,169.128418,-23.681641,0.190643,-0.481537,-0.122009,-0.846649,-60.490723,-156.351929,0.786133,-0.218750,0.024414,-9.338379,-110.290527,37.658691,-0.196045,0.713043,0.257233,0.622009,-81.529541,55.228271
5600,0.448242,0.017578,-0.286621,-8.117676,-167.419434,-10.681152,-0.100464,-0.808929,0.053345,-0.576782,-71.564941,5.509644,0.473145,0.491211,0.675781,-70.861816,169.128418,-23.681641,0.190643,-0.481537,-0.122009,-0.846649,-60.490723,-156.351929,0.786133,-0.218750,0.024414,-9.338379,-110.290527,37.658691,-0.196045,0.713043,0.257233,0.622009,-81.529541,55.228271
5610,0.448242,0.017578,-0.286621,-8.117676,-167.419434,-10.681152,-0.100464,-0.808929,0.053345,-0.576782,-71.564941,5.509644,0.473145,0.491211,0.675781,-70.861816,169.128418,-23.681641,0.190643,-0.481537,-0.122009,-0.846649,-60.490723,-156.351929,0.786133,-0.218750,0.024414,-9.338379,-110.290527,37.658691,-0.196045,0.713043,0.257233,0.622009,-81.529541,55.228271
5620,0.450195,0.012207,-0.349609,-0.793457,-179.992676,-9.338379,-0.094208,-0.836060,0.045349,-0.538513,-65.374146,3.521118,0.595703,-0.284180,0.370117,-135.070801,165.893555,-18.493652,0.191132,-0.444794,-0.095306,-0.869781,-54.893188,-155.104980,0.887207,0.197754,-0.119141,-30.761719,-127.807617,37.353516,-0.198486,0.736328,0.262573,0.591125,-77.706299,43.742065
5630,0.450195,0.012207,-0.349609,-0.793457,-179.992676,-9.338379,-0.094208,-0.836060,0.045349,-0.538513,-65.374146,3.521118,0.595703,-0.284180,0.370117,-135.070801,165.893555,-18.493652,0.191132,-0.444794,-0.095306,-0.869781,-54.893188,-155.104980,0.887207,0.197754,-0.119141,-30.761719,-127.807617,37.353516,-0.198486,0.736328,0.262573,0.591125,-77.706299,43.742065
5640,0.450195,0.012207,-0.349609,-0.793457,-179.992676,-9.338379,-0.094208,-0.836060,0.045349,-0.538513,-65.374146,3.521118,0.595703,-0.284180,0.370117,-135.070801,165.893555,-18.493652,0.191132,-0.444794,-0.095306,-0.869781,-54.893188,-155.104980,0.887207,0.197754,-0.119141,-30.761719,-127.807617,37.353516,-0.198486,0.736328,0.262573,0.591125,-77.706299,43.742065
5650,0.522949,-0.005859,-0.443848,8.056641,-180.725098,-6.103516,-0.085632,-0.866272,0.034943,-0.490875,-59.848022,2.702637,0.659668,-0.912109,0.436035,21.118164,183.715820,-1.892090,0.199066,-0.403809,-0.075104,-0.889740,-49.295654,-153.918457,0.852539,-0.292480,-0.422363,-10.192871,-122.009277,32.958984,-0.198486,0.755219,0.271545,0.562531,-73.899536,40.737305
5660,0.522949,-0.005859,-0.443848,8.056641,-180.725098,-6.103516,-0.085632,-0.866272,0.034943,-0.490875,-59.848022,2.702637,0.659668,-0.912109,0.436035,21.118164,183.715820,-1.892090,0.199066,-0.403809,-0.075104,-0.889740,-49.295654,-153.918457,0.852539,-0.292480,-0.422363,-10.192871,-122.009277,32.958984,-0.198486,0.755219,0.271545,0.562531,-73.899536,40.737305
5670,0.522949,-0.005859,-0.443848,8.056641,-180.725098,-6.103516,-0.085632,-0.866272,0.034943,-0.490875,-59.848022,2.702637,0.659668,-0.912109,0.436035,21.118164,183.715820,-1.892090,0.199066,-0.403809,-0.075104,-0.889740,-49.295654,-153.918457,0.852539,-0.292480,-0.422363,-10.192871,-122.009277,32.958984,-0.198486,0.755219,0.271545,0.562531,-73.899536,40.737305
5680,0.522949,-0.005859,-0.443848,8.056641,-180.725098,-6.103516,-0.085632,-0.866272,0.034943,-0.490875,-59.848022,2.702637,0.659668,-0.912109,0.436035,21.118164,183.715820,-1.892090,0.199066,-0.403809,-0.075104,-0.889740,-49.295654,-153.918457,0.852539,-0.292480,-0.422363,-10.192871,-122.009277,32.958984,-0.198486,0.755219,0.271545,0.562531,-73.899536,40.737305
5690,0.522949,-0.005859,-0.443848,8.056641,-180.725098,-6.103516,-0.076965,-0.889832,0.025238,-0.448975,-54.327393,2.340088,0.379395,-0.021973,0.560059,130.920410,154.113770,-30.883789,0.218933,-0.359467,-0.094910,-0.902100,-44.417725,-153.204346,0.833008,0.001953,-0.351562,19.592285,-116.088867,21.789551,-0.206238,0.769196,0.286591,0.532562,-70.230103,39.462891
5700,0.522949,-0.005859,-0.443848,8.056641,-180.725098,-6.103516,-0.076965,-0.889832,0.025238,-0.448975,-54.327393,2.340088,0.379395,-0.021973,0.560059,130.920410,154.113770,-30.883789,0.218933,-0.359467,-0.094910,-0.902100,-44.417725,-153.204346,0.833008,0.001953,-0.351562,19.592285,-116.088867,21.789551,-0.206238,0.769196,0.286591,0.532562,-70.230103,39.462891
5710,0.522949,-0.005859,-0.443848,8.056641,-180.725098,-6.103516,-0.076965,-0.889832,0.025238,-0.448975,-54.327393,2.340088,0.379395,-0.021973,0.560059,130.920410,154.113770,-30.883789,0.218933,-0.359467,-0.094910,-0.902100,-44.417725,-153.204346,0.833008,0.001953,-0.351562,19.592285,-116.088867,21.789551,-0.206238,0.769196,0.286591,0.532562,-70.230103,39.462891
5720,0.621094,-0.007812,-0.532227,17.883301,-168.823242,-2.014160,-0.064331,-0.912933,0.013062,-0.402710,-48.317871,2.334595,0.583496,0.390625,0.573242,72.265625,129.882812,-23.620605,0.240662,-0.308685,-0.122162,-0.912048,-39.182739,-152.517700,0.909180,-0.221191,-0.485352,5.859375,-111.022949,22.888184,-0.210144,0.784363,0.303650,0.498352,-66.016846,39.797974
5730,0.621094,-0.007812,-0.532227,17.883301,-168.823242,-2.014160,-0.064331,-0.912933,0.013062,-0.402710,-48.317871,2.334595,0.583496,0.390625,0.573242,72.265625,129.882812,-23.620605,0.240662,-0.308685,-0.122162,-0.912048,-39.182739,-152.517700,0.909180,-0.221191,-0.485352,5.859375,-111.022949,22.888184,-0.210144,0.784363,0.303650,0.498352,-66.016846,39.797974
5740,0.621094,-0.007812,-0.532227,17.883301,-168.823242,-2.014160,-0.064331,-0.912933,0.013062,-0.402710,-48.317871,2.334595,0.583496,0.390625,0.573242,72.265625,129.882812,-23.620605,0.240662,-0.308685,-0.122162,-0.912048,-39.182739,-152.517700,0.909180,-0.221191,-0.485352,5.859375,-111.022949,22.888184,-0.210144,0.784363,0.303650,0.498352,-66.016846,39.797974
5750,0.753906,-0.012695,-0.648926,27.893066,-145.874023,1.281738,-0.051758,-0.928650,0.001953,-0.367249,-43.742065,2.625732,0.650391,0.010742,0.875977,8.850098,122.680664,-4.333496,0.257019,-0.273102,-0.124512,-0.918579,-35.051880,-150.941162,0.936523,0.019531,-0.579102,-18.798828,-105.102539,13.366699,-0.208221,0.795776,0.317078,0.471985,-62.572632,40.863647
